time,datetime,coin,side,px,sz,dir,closedPnl,fee,hash
1770999831798,2026-02-13T16:23:51.798000+00:00,xyz:TSLA,A,416.17,2.402,Open Short,0.0,0.028789,0xf3e01eb0faa6c6a6f55904353cac6f0204a7009695a9e57997a8ca03b9aaa091
1770999831798,2026-02-13T16:23:51.798000+00:00,xyz:TSLA,A,416.17,2.494,Open Short,0.0,0.029892,0x3d4f4a24e0b21d003ec904353cac6f0204b0000a7bb53bd2e117f5779fb5f6ea
1770999831798,2026-02-13T16:23:51.798000+00:00,xyz:TSLA,A,416.17,8.881,Open Short,0.0,0.106444,0xf022c0bffa435f7bf19c04353cac6f0204b100a595467e4e93eb6c12b9473966
1770999831798,2026-02-13T16:23:51.798000+00:00,xyz:TSLA,A,416.17,1.2,Open Short,0.0,0.014382,0x6e4411c77a19abe66fbd04353cac6f0204b600ad151ccab8120cbd1a391d85d1
1770999831798,2026-02-13T16:23:51.798000+00:00,xyz:TSLA,A,416.17,1.077,Open Short,0.0,0.012908,0xd02da10cacd8c9b2d1a704353cac6f0204c200f247dbe88473f64c5f6bdca39d
1770999831910,2026-02-13T16:23:51.910000+00:00,xyz:TSLA,A,416.17,138.676,Open Short,0.0,1.662128,0x21000e3bc87f93fd227904353cac700202c700216372b2cfc4c8b98e87736de7
1770999831910,2026-02-13T16:23:51.910000+00:00,xyz:TSLA,A,416.17,57.112,Open Short,0.0,0.684527,0x397a720d15235b703af404353cac700202ca00f2b0267a42dd431d5fd427355a
1770999831910,2026-02-13T16:23:51.910000+00:00,xyz:TSLA,A,416.17,1.357,Open Short,0.0,0.016264,0xb79bc31494f9a7dab91504353cac700202cf00fa2ffcc6ac5b646e6753fd81c5
1770999831910,2026-02-13T16:23:51.910000+00:00,xyz:TSLA,A,416.17,0.271,Open Short,0.0,0.003248,0xcc58c8f4e14a0822cdd204353cac700202dc00da7c4d26f470217447a04de20d
1770999832003,2026-02-13T16:23:52.003000+00:00,xyz:TSLA,A,416.17,0.281,Open Short,0.0,0.003367,0x0d6ffbda685a53a00ee904353cac720203eb00c0035d7272b138a72d275e2d8a
1770999832003,2026-02-13T16:23:52.003000+00:00,xyz:TSLA,A,416.17,7.44,Open Short,0.0,0.089173,0x8b914ce1e820a00a8d0b04353cac720203f000c78323bedc2f59f834a72479f5
1770999832003,2026-02-13T16:23:52.003000+00:00,xyz:TSLA,A,416.17,1.225,Open Short,0.0,0.014682,0x8059330ee7066a8981d204353cac7202040e00f48209895b2421de61a60a4474
1771002131831,2026-02-13T17:02:11.831000+00:00,xyz:TSLA,B,420.09,21.757,Close Short,-85.28744,0.789687,0xcde746eb1a4d97cdcf6104353d1c7d020deb00d0b540b69f71aff23dd94171b8
1771002131831,2026-02-13T17:02:11.831000+00:00,xyz:TSLA,B,420.14,0.1,Close Short,-0.397,0.00363,0xcde746eb1a4d97cdcf6104353d1c7d020deb00d0b540b69f71aff23dd94171b8
1771002131831,2026-02-13T17:02:11.831000+00:00,xyz:TSLA,B,420.15,0.098,Close Short,-0.39004,0.003557,0xcde746eb1a4d97cdcf6104353d1c7d020deb00d0b540b69f71aff23dd94171b8
1771002131831,2026-02-13T17:02:11.831000+00:00,xyz:TSLA,B,420.16,1.56,Close Short,-6.2244,0.05663,0xcde746eb1a4d97cdcf6104353d1c7d020deb00d0b540b69f71aff23dd94171b8
1771002131831,2026-02-13T17:02:11.831000+00:00,xyz:TSLA,B,420.2,0.098,Close Short,-0.39494,0.003557,0xcde746eb1a4d97cdcf6104353d1c7d020deb00d0b540b69f71aff23dd94171b8
1771002131831,2026-02-13T17:02:11.831000+00:00,xyz:TSLA,B,420.25,4.014,Close Short,-16.37712,0.145746,0xcde746eb1a4d97cdcf6104353d1c7d020deb00d0b540b69f71aff23dd94171b8
1771002131831,2026-02-13T17:02:11.831000+00:00,xyz:TSLA,B,420.26,14.312,Close Short,-58.53608,0.519675,0xcde746eb1a4d97cdcf6104353d1c7d020deb00d0b540b69f71aff23dd94171b8
1771002131831,2026-02-13T17:02:11.831000+00:00,xyz:TSLA,B,420.26,9.539,Close Short,-39.01451,0.346365,0xcde746eb1a4d97cdcf6104353d1c7d020deb00d0b540b69f71aff23dd94171b8
